"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2019","22.920","23.772","23.916","22.824","90.22K","-3.58%"
"Sep 09, 2019","23.772","23.880","24.504","23.772","61.02K","0.00%"
"Sep 06, 2019","23.772","24.216","24.264","23.772","37.86K","-0.55%"
"Sep 05, 2019","23.904","24.120","24.480","23.880","50.00K","0.10%"
"Sep 04, 2019","23.880","24.432","24.792","23.736","73.70K","-0.05%"
"Sep 03, 2019","23.892","24.552","24.552","23.640","40.51K","-0.55%"
"Sep 02, 2019","24.024","24.360","24.888","23.760","74.81K","-0.60%"
"Aug 30, 2019","24.168","24.024","24.672","24.024","43.37K","-0.10%"
"Aug 29, 2019","24.192","24.240","24.600","23.556","76.20K","-0.69%"
"Aug 28, 2019","24.360","25.344","25.416","24.096","115.93K","-4.78%"
"Aug 27, 2019","25.584","26.280","26.376","25.344","118.53K","-0.84%"
"Aug 26, 2019","25.800","25.344","26.592","24.792","205.69K","4.98%"
"Aug 23, 2019","24.576","24.360","25.056","24.072","83.08K","1.49%"
"Aug 22, 2019","24.216","25.056","25.680","24.120","145.93K","-2.51%"
"Aug 21, 2019","24.840","22.956","25.800","22.920","232.00K","8.95%"
"Aug 20, 2019","22.800","25.008","25.008","22.800","185.27K","-7.68%"
"Aug 19, 2019","24.696","20.400","25.056","20.280","387.85K","28.87%"
"Aug 16, 2019","19.164","18.660","19.164","18.156","67.50K","3.17%"
"Aug 15, 2019","18.576","18.252","18.636","17.664","39.12K","1.24%"
"Aug 14, 2019","18.348","19.260","19.680","18.324","38.27K","-5.21%"
"Aug 13, 2019","19.356","19.428","19.560","18.624","48.11K","-0.31%"
"Aug 12, 2019","19.416","19.488","19.800","19.104","38.29K","0.43%"
"Aug 09, 2019","19.332","20.592","21.000","19.332","51.62K","-7.41%"
"Aug 08, 2019","20.880","19.032","20.880","19.032","64.02K","9.92%"
"Aug 07, 2019","18.996","19.080","19.380","18.624","18.51K","-0.57%"
"Aug 06, 2019","19.104","19.140","19.428","18.420","46.65K","3.51%"
"Aug 05, 2019","18.456","19.788","19.788","18.300","36.49K","-2.78%"
"Aug 02, 2019","18.984","19.068","19.524","18.840","31.19K","-2.41%"
"Aug 01, 2019","19.452","18.252","19.668","18.120","56.04K","3.38%"
"Jul 31, 2019","18.816","18.528","19.092","18.480","44.61K","1.55%"
"Jul 30, 2019","18.528","18.444","19.032","18.048","96.26K","-6.88%"
"Jul 29, 2019","19.896","20.424","21.024","19.800","68.46K","-3.88%"
"Jul 26, 2019","20.700","21.360","21.456","20.040","92.39K","-2.87%"
"Jul 25, 2019","21.312","22.020","22.044","21.312","52.81K","-1.72%"
"Jul 24, 2019","21.684","22.320","22.320","21.600","54.52K","-2.01%"
"Jul 23, 2019","22.128","22.560","22.560","21.936","39.17K","-0.70%"
"Jul 22, 2019","22.284","21.600","22.524","21.600","71.05K","2.31%"
"Jul 19, 2019","21.780","21.372","21.900","21.360","53.20K","1.45%"
"Jul 18, 2019","21.468","21.600","21.816","21.228","36.17K","-1.54%"
"Jul 17, 2019","21.804","22.392","22.392","21.600","53.39K","-2.42%"
"Jul 16, 2019","22.344","21.828","22.620","21.828","72.43K","2.31%"
"Jul 15, 2019","21.840","21.012","21.912","20.880","72.91K","3.47%"
"Jul 12, 2019","21.108","21.612","21.840","21.012","56.20K","-3.09%"
"Jul 11, 2019","21.780","22.104","22.104","21.444","35.77K","0.83%"
"Jul 10, 2019","21.600","21.840","22.200","21.444","26.17K","-0.50%"
"Jul 09, 2019","21.708","21.504","21.924","21.168","26.85K","-0.06%"
